AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,90.3,71.5,102.6,111.3,259.5,366.8,211.3,227.6,503.6
Cash_from_Operations,-197.5,122.9,47.1,346.3,212.6,391.4,127.3,162.5,408.8
Diluted_EPS,-1.04,-0.534,-0.048,-0.053,0.239,-1.274,-1.248,-0.299,-0.42200000000000004
Goodwill_Intangibles,591.5,573.7,561.0,,,,,4.6,0.5
LT_Debt,878.6,506.6,306.0,540.9,549.1,552.2,320.3,313.4,223.0
Net_Income,-264.1,-135.7,-12.2,-13.4,60.8,-323.5,-317.2,-76.1,-107.3
Revenue,900.5,676.5,867.9,1150.7,1237.6,1068.8,951.9,1175.8,1259.6
Shares_Diluted,253.9869,253.9869,254.2585,254.2585,254.2585,253.9869,254.1869,254.1869,254.2326
Total_Assets,4561.8,3979.6,4107.3,4217.2,4332.8,4266.4,4547.2,4672.3,4549.7
Total_Liabilities,2193.5,1352.2,1335.8,1408.9,1484.8,1445.3,1386.1,1208.2,1002.6
