AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,998.3,697.0,664.2,537.7,503.3,463.6,603.8,606.1,565.8
Cash_from_Operations,4077.0,3652.8,2209.9,1472.6,-756.3,2119.8,292.3,238.5,1432.1
Diluted_EPS,3.155,1.782,1.086,0.991,-0.335,0.972,-0.231,1.5390000000000001,1.556
Goodwill_Intangibles,8066.8,8405.0,7984.6,8324.6,8514.5,8349.1,8661.1,9225.7,3339.5
LT_Debt,2896.3,3632.8,1911.4,2426.8,2648.7,2966.7,2505.1,1885.8,10.1
Net_Income,2029.8,1178.3,665.1,596.3,-189.3,535.1,-128.1,828.7,817.2
Revenue,71618.2,60742.3,50716.3,51037.9,45349.9,43034.7,44912.1,46295.6,38707.1
Shares_Diluted,654.1065,656.1589,642.9574,601.4617,565.5296,550.4635,554.321,538.5953,538.5953
Total_Assets,44510.4,37990.6,32128.2,29988.5,28494.2,27186.0,24933.4,27396.5,18357.1
Total_Liabilities,39519.8,34431.6,27937.0,25598.4,23981.9,23118.7,21933.2,23312.9,15347.0
