AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016
Capital_Expenditures,0.9,0.3,0.1,0.1,0.1,,0.0
Cash_from_Operations,-6.9,-6.9,-3.9,-3.1,-1.1,-1.3,-2.7
Diluted_EPS,-0.497,-0.863,-0.622,-0.422,-0.377,-1.015,-1.222
Goodwill_Intangibles,,0.0,0.1,0.3,0.4,0.0,1.0
LT_Debt,0.0,0.4,0.2,0.0,0.0,0.0,0.0
Net_Income,-20.1,-25.4,-13.6,-7.6,-3.3,-3.9,-1.7
Revenue,4.4,0.0,0.1,1.8,4.3,4.9,6.0
Shares_Diluted,40.3705,29.3706,21.7911,18.0538,8.6309,3.8448,1.4288
Total_Assets,13.8,12.9,4.7,2.6,2.1,1.2,2.6
Total_Liabilities,3.9,11.6,6.6,5.9,4.7,5.1,5.4
