AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,8.4,5.3,7.6,8.3,10.5,6.2,3.8,2.4
Cash_from_Operations,-3.6,10.9,8.1,-25.5,-43.1,-17.0,-3.2,8.5
Diluted_EPS,-0.344,-0.258,-1.158,-0.831,-3.896,-2.626,-2.817,0.347
Goodwill_Intangibles,44.0,44.9,5.0,7.6,38.7,41.3,43.9,46.5
LT_Debt,31.0,95.5,108.1,110.3,64.2,53.6,22.2,25.2
Net_Income,-19.9,-11.4,-27.5,-18.6,-79.7,-50.1,-30.2,3.0
Revenue,90.2,75.4,66.5,99.2,77.3,71.8,69.3,52.0
Shares_Diluted,57.8779,44.1175,23.7443,22.4142,20.4651,19.071,10.7219,8.7492
Total_Assets,157.4,160.3,103.4,110.5,155.5,186.2,183.0,138.7
Total_Liabilities,97.6,118.3,117.5,117.2,175.0,157.4,111.4,98.3
