AAII_YR_DATA,05/29/2022,05/30/2021,05/31/2020,05/26/2019,05/27/2018,05/28/2017,05/29/2016,05/31/2015,05/25/2014
Capital_Expenditures,376.9,254.9,459.9,452.0,396.0,293.0,228.3,296.5,414.8
Cash_from_Operations,1256.1,1194.0,711.3,1257.2,1001.3,898.0,778.0,471.0,770.1
Diluted_EPS,7.386,4.775,-0.427,5.689,4.73,3.802,2.9,5.47,2.149
Goodwill_Intangibles,1916.5,1910.6,1928.9,2209.2,2212.8,2233.8,1523.5,1514.6,1508.8
LT_Debt,1919.6,1485.1,1297.2,927.7,926.5,936.6,440.0,1452.3,2463.4
Net_Income,952.8,629.3,-52.4,713.4,596.0,479.1,375.0,709.5,286.2
Revenue,9630.0,7196.1,7806.9,8510.4,8080.1,7170.2,6933.5,6764.0,6285.6
Shares_Diluted,129.0,131.8,122.7,125.4,126.0,126.0,129.3,129.7,133.2
Total_Assets,10135.8,10656.1,9946.1,5892.8,5469.6,5292.3,4582.6,5994.7,7082.7
Total_Liabilities,7937.6,7843.0,7614.9,3500.2,3274.8,3190.6,2630.6,3661.2,4925.8
