AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.2,6.3,11.9,3.8,6.8,4.1,4.4,1.7,1.8
Cash_from_Operations,26.5,23.8,29.1,26.9,12.3,22.2,17.2,16.8,17.2
Diluted_EPS,2.418,1.896,1.335,1.334,1.128,1.392,1.513,1.293,1.0070000000000001
Goodwill_Intangibles,18.8,19.5,20.1,7.0,7.9,3.1,3.4,3.7,4.1
LT_Debt,40.0,57.1,63.3,34.5,37.4,36.7,40.4,1.5,0.5
Net_Income,25.9,20.3,14.2,14.2,11.8,14.1,14.1,10.8,8.4
Revenue,111.9,100.7,91.6,78.4,67.5,58.5,56.1,53.3,50.9
Shares_Diluted,10.7168,10.7153,10.6645,10.6566,10.4157,10.1278,9.3354,8.3738,8.3738
Total_Assets,2878.1,2473.1,2117.2,1817.2,1750.4,1500.9,1459.8,1518.9,1436.4
Total_Liabilities,2654.2,2294.5,1951.2,1669.9,1606.4,1376.6,1341.5,1379.3,1313.0
