AAII_YR_DATA,06/30/2022,06/30/2021,06/30/2020
Capital_Expenditures,0.3,0.0,1.1
Cash_from_Operations,-47.3,-23.8,-8.2
Diluted_EPS,-1.112,-0.983,-0.47
Goodwill_Intangibles,5.4,1.3,0.9
LT_Debt,2.0,71.5,14.1
Net_Income,-56.3,-49.8,-23.8
Revenue,30.4,29.9,21.5
Shares_Diluted,50.6398,50.6398,50.6398
Total_Assets,30.5,70.3,53.0
Total_Liabilities,153.0,140.3,73.9
