AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.9,1.4,0.7,0.5,0.4,1.4,1.5,0.7,0.3,0.2
Cash_from_Operations,-8.6,4.5,2.9,4.8,-3.3,0.9,-0.4,-5.1,-2.7,-1.8
Diluted_EPS,0.285,0.044,0.101,0.159,0.331,0.525,-0.09,0.097,0.395,-0.063
Goodwill_Intangibles,45.7,36.2,38.2,20.7,3.4,5.0,3.9,12.7,0.4,0.6
LT_Debt,20.7,11.7,16.0,0.0,0.1,0.7,2.5,4.3,1.6,0.7
Net_Income,9.3,1.4,1.9,5.1,10.7,13.5,-2.5,2.2,5.9,-0.9
Revenue,109.5,87.5,59.1,70.5,42.9,33.1,59.2,44.0,21.3,18.3
Shares_Diluted,32.592,31.6581,32.5788,31.8406,32.4522,27.58,27.5472,23.0265,14.8807,14.3361
Total_Assets,151.0,130.2,131.0,86.5,75.6,66.2,55.0,58.1,27.6,19.7
Total_Liabilities,57.6,48.3,56.6,19.1,13.2,16.7,19.9,21.2,10.1,7.9
