AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.7,7.4,12.0,4.7,7.3,2.5,1.8,0.9,0.8
Cash_from_Operations,150.2,69.7,-13.6,47.0,56.3,-8.8,18.3,-16.0,-15.0
Diluted_EPS,2.879,1.465,0.504,1.349,3.797,0.355,0.486,-0.404,-0.63
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,46.4,47.4,48.1,47.8,47.7,47.6,47.6,0.0,14.5
Net_Income,98.7,50.0,17.0,45.9,127.0,11.0,14.7,-11.3,-17.1
Revenue,662.4,474.6,343.0,442.6,410.6,267.0,301.5,203.1,195.6
Shares_Diluted,34.268,34.128,33.828,34.002,33.436,30.947,30.229,27.8625,27.2173
Total_Assets,753.2,624.6,548.1,548.4,488.2,302.2,281.8,227.7,233.5
Total_Liabilities,214.3,143.0,128.7,140.1,134.6,100.8,98.0,59.3,57.5
