AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.1,0.0,0.0,0.0,,0.0,0.0
Cash_from_Operations,-4.8,-5.5,-2.0,-2.9,-2.3,-1.9,-3.5,-5.2
Diluted_EPS,-0.551,-1.296,-0.359,-0.463,-0.311,-0.241,-0.359,-0.577
Goodwill_Intangibles,4.1,3.2,1.8,1.3,1.3,0.8,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Net_Income,-6.9,-13.5,-4.1,-5.2,-3.5,-2.7,-4.0,-6.5
Revenue,,0.0,0.1,0.5,1.5,2.0,1.1,0.6
Shares_Diluted,12.5189,10.3978,11.2918,11.2918,11.2918,11.2918,11.2918,11.2918
Total_Assets,6.1,9.6,2.3,1.9,1.7,1.1,1.0,0.4
Total_Liabilities,2.3,0.2,15.4,11.1,7.5,7.5,10.1,6.5
