AAII_YR_DATA,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013
Capital_Expenditures,7.5,10.5,7.2,4.4,5.9,7.9,8.0
Cash_from_Operations,17.2,14.4,12.9,24.4,6.5,19.8,-2.0
Diluted_EPS,-0.045,-0.216,0.015,0.163,0.085,0.013,0.022
Goodwill_Intangibles,60.3,69.8,46.3,28.7,26.0,33.8,34.9
LT_Debt,3.3,5.9,0.0,0.0,0.0,0.0,0.0
Net_Income,-2.5,-11.9,0.9,8.9,4.9,0.8,1.3
Revenue,287.5,269.5,243.3,232.6,222.1,230.8,242.2
Shares_Diluted,55.604,55.325,54.998,55.555,54.669,57.457,61.015
Total_Assets,277.6,284.5,259.2,237.8,219.0,278.0,281.5
Total_Liabilities,105.0,106.6,62.5,56.4,48.3,46.7,45.1
