AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-77.7,-117.6,-68.8,-50.5,-29.9,-26.7,-24.8,-12.0,-7.4
Diluted_EPS,-0.311,-0.263,-0.295,-0.207,-0.287,-0.187,-0.269,-0.43,-0.265
Goodwill_Intangibles,0.1,1.7,13.5,15.5,1.6,1.9,2.3,2.6,3.0
LT_Debt,0.0,0.0,8.4,0.5,0.0,0.0,0.0,2.6,2.3
Net_Income,-210.8,-154.7,-124.4,-56.2,-50.1,-25.8,-25.7,-25.1,-12.4
Revenue,0.3,,,,0.0,,,0.0,0.0
Shares_Diluted,676.9,587.59,421.0776,272.0409,174.8854,138.0045,95.4376,58.3756,46.9006
Total_Assets,29.2,132.1,50.5,20.9,4.9,8.1,13.8,4.7,8.4
Total_Liabilities,123.6,153.1,53.0,29.8,18.1,9.2,3.6,15.4,4.5
