AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,682.6,681.4,447.9,714.7,1138.7,735.4,1154.0,721.3,675.4,152.0
Cash_from_Operations,480.4,831.8,633.6,721.0,802.5,684.1,506.7,417.3,290.1,289.9
Diluted_EPS,1.441,2.205,-0.17,6.62,5.303,8.077,-3.137,2.273,-0.471,1.125
Goodwill_Intangibles,,,,,,,16.5,21.0,12.7,15.0
LT_Debt,2941.8,2717.4,2801.5,2629.0,2809.8,2377.3,2240.1,1659.2,1534.0,1293.2
Net_Income,73.0,111.9,-8.5,340.1,280.4,428.9,-161.6,117.8,-24.2,59.0
Revenue,3004.9,2713.5,2127.1,2972.0,3221.7,3122.6,3063.7,3095.6,3237.4,3297.7
Shares_Diluted,50.644,50.753,50.195,51.375,52.871,53.1,51.505,51.825,51.237,52.422
Total_Assets,7414.6,7125.9,6887.6,6657.1,6313.2,5474.4,5008.0,4782.0,4409.9,4233.2
Total_Liabilities,5066.9,4858.4,4748.1,4482.1,4348.9,3720.1,3657.0,3275.5,3009.6,2798.3
