AAII_YR_DATA,06/30/2022,06/30/2021
Capital_Expenditures,0.1,
Cash_from_Operations,-6.5,
Diluted_EPS,-0.682,-0.518
Goodwill_Intangibles,0.6,
LT_Debt,0.0,0.0
Net_Income,-15.0,-9.3
Revenue,0.4,0.8
Shares_Diluted,21.927,17.9288
Total_Assets,7.0,
Total_Liabilities,1.4,
