AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.2,0.4,0.8,0.8,2.3,2.4,5.6,2.7
Cash_from_Operations,-4.7,10.2,-4.7,3.6,1.2,0.8,12.2,0.8
Diluted_EPS,-0.018,0.693,-0.746,-1.322,-0.919,-1.106,0.227,0.22699999999999998
Goodwill_Intangibles,4.9,,0.0,0.0,1.5,1.8,0.4,0.5
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6
Net_Income,-0.2,6.5,-6.8,-11.8,-8.1,-9.6,2.0,2.0
Revenue,42.6,50.9,42.4,82.3,99.4,107.7,119.1,119.1
Shares_Diluted,9.3227,9.3374,9.1088,8.9425,8.8318,8.7202,8.6404,8.6404
Total_Assets,55.6,59.2,53.3,58.1,73.2,87.9,100.3,103.5
Total_Liabilities,8.1,11.8,11.7,9.0,11.5,15.7,14.3,14.9
