AAII_YR_DATA,03/31/2021,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,2.0,0.0,0.0,0.0,0.0,0.0,0.2
Cash_from_Operations,-16.4,-0.2,-0.2,-0.2,-0.2,0.0,-0.2
Diluted_EPS,-0.699,-0.302,-0.429,-2.338,-1.233,-1.517,0.945
Goodwill_Intangibles,0.4,,,,,,
LT_Debt,6.4,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-23.1,-0.2,-0.3,-0.5,-0.2,-0.3,0.2
Revenue,1.0,,,,,,0.0
Shares_Diluted,33.0678,0.7951,0.5851,0.2004,0.1701,0.1701,0.1701
Total_Assets,126.5,0.5,0.7,0.4,0.4,0.6,1.2
Total_Liabilities,12.9,0.0,0.0,0.0,0.1,0.0,0.4
