AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,64.7,23.8,58.1,127.8,90.1,74.7,57.4
Cash_from_Operations,39.8,61.7,52.9,39.8,17.4,31.8,35.8
Diluted_EPS,,,,,,,
Goodwill_Intangibles,10.1,16.0,22.0,31.9,44.6,58.3,75.6
LT_Debt,2279.6,2255.9,2239.6,2200.0,2140.7,1991.7,2076.8
Net_Income,-301.3,-139.6,-226.6,-114.6,-128.3,-41.6,-37.4
Revenue,294.8,282.8,284.5,316.6,305.4,296.0,297.0
Shares_Diluted,0.001,0.001,0.001,0.001,0.001,0.001,0.001
Total_Assets,2544.2,2722.5,2816.5,2827.0,2795.7,2747.8,2770.0
Total_Liabilities,3022.9,2919.5,2893.4,2703.1,2575.2,2419.4,2419.8
