AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.1
Cash_from_Operations,-3.2,-3.2,0.8,0.7,-2.8,-2.3,0.1,-1.7
Diluted_EPS,-0.842,-2.33,-1.117,-0.882,-3.251,-4.033,-3.49,-6.619
Goodwill_Intangibles,0.0,0.6,0.6,0.6,0.7,0.7,0.7,0.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Net_Income,-6.0,-3.7,-1.8,-1.3,-4.7,-4.9,-3.3,-5.3
Revenue,11.3,13.6,8.5,15.2,9.6,7.2,7.6,7.9
Shares_Diluted,7.0944,1.5829,1.5745,1.5177,1.4591,1.2197,0.9378,0.8002
Total_Assets,21.0,5.3,4.8,4.0,2.8,4.8,2.1,3.1
Total_Liabilities,6.1,4.9,6.1,4.4,2.6,3.4,4.2,6.0
