AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1
Cash_from_Operations,-5.0,-1.9,-1.6,-2.5,-4.4,-15.6,-2.5,-2.5,-2.7
Diluted_EPS,-0.65,-2.082,-8.205,-5.855,-6.079,-7.148,-2.895,-3.062,-0.675
Goodwill_Intangibles,2.6,2.8,0.2,7.0,8.1,10.7,7.1,0.2,0.2
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-5.1,-9.8,-14.6,-8.5,-5.0,-5.0,-2.0,-1.9,-2.6
Revenue,5.1,2.8,2.3,4.0,6.3,3.0,5.3,4.0,2.0
Shares_Diluted,7.7917,4.7008,1.778,1.451,0.8298,0.6984,0.6878,0.6151,3.8247
Total_Assets,17.8,22.5,2.5,11.7,16.1,17.3,20.4,2.1,2.7
Total_Liabilities,2.2,2.2,4.8,1.2,2.3,1.8,2.3,1.3,1.7
