AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,325.4,262.9,117.5,89.6,70.3,46.4,23.5,5.3,0.7,0.3
Cash_from_Operations,-1496.6,-1298.7,-1283.5,-750.3,-547.7,12.8,-89.5,-39.8,-8.7,4.1
Diluted_EPS,-19.429,-15.712,-19.467,-15.796,-12.153,-2.228,-3.84,-1.812,-0.58,-0.238
Goodwill_Intangibles,40.7,46.8,5.1,6.0,52.3,19.8,,,,
LT_Debt,209.1,202.1,183.6,240.7,189.7,155.5,17.3,6.2,13.5,15.2
Net_Income,-2003.8,-1457.8,-1625.0,-948.6,-673.8,-93.1,-119.2,-57.1,-18.3,-7.5
Revenue,1415.9,1176.3,308.9,428.2,198.2,238.4,1.1,8.8,13.0,11.1
Shares_Diluted,103.133,92.7854,83.4717,60.0539,55.4426,41.7835,31.0476,31.5172,31.5172,31.5172
Total_Assets,6379.3,8535.5,5600.8,1612.3,2249.7,1046.5,405.8,116.8,53.6,11.8
Total_Liabilities,1995.9,2403.0,1731.5,650.1,510.5,376.7,52.9,42.4,27.9,50.5
