AAII_YR_DATA,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014
Capital_Expenditures,0.0,0.1,0.1,0.1,0.0,,0.0,0.0,0.5
Cash_from_Operations,-1.7,-2.3,-2.6,-5.7,-3.6,-2.7,-2.0,-3.1,-3.8
Diluted_EPS,-0.123,-0.09,-0.102,-0.18,-0.181,-0.12,-0.146,-1.24,-0.317
Goodwill_Intangibles,0.0,2.8,2.8,2.8,2.8,2.8,2.8,2.7,23.7
LT_Debt,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-4.3,-3.0,-3.0,-5.3,-4.8,-2.8,-3.0,-24.7,-6.3
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,34.904,33.8939,29.5808,29.4858,26.3269,23.038,20.6681,19.8841,19.8841
Total_Assets,8.4,12.1,13.5,12.4,14.5,11.1,12.2,12.1,35.9
Total_Liabilities,0.5,1.1,1.2,0.9,1.5,1.1,0.6,0.5,0.8
