AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,2.2,2.3,2.9,1.3,1.2,1.0,0.3
Cash_from_Operations,3.2,-47.3,-83.7,-83.5,-31.4,-18.2,-17.3
Diluted_EPS,-1.279,-1.859,-1.485,-2.798,-1.168,-0.714,-0.688
Goodwill_Intangibles,180.7,212.0,0.2,0.3,0.4,0.5,0.7
LT_Debt,0.0,0.0,0.0,20.3,22.7,0.1,0.3
Net_Income,-59.7,-80.1,-54.9,-79.9,-32.5,-18.1,-17.4
Revenue,273.7,180.3,111.5,13.8,0.7,0.1,0.0
Shares_Diluted,46.6845,43.0723,36.9813,28.5673,27.8069,25.3056,25.3056
Total_Assets,659.4,547.9,342.2,219.8,171.9,29.4,10.9
Total_Liabilities,89.2,65.5,54.8,36.8,28.6,33.6,14.9
