AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,93.5,56.8,50.0,64.0,54.6,43.9,31.4,21.1,25.6,17.7
Cash_from_Operations,427.0,450.3,425.5,318.5,303.4,198.3,109.5,204.7,131.4,37.3
Diluted_EPS,2.575,2.235,1.828,1.25,0.232,-1.848,2.025,1.946,-0.511,-0.7
Goodwill_Intangibles,5578.4,5810.1,5709.7,5323.5,5466.8,5578.6,667.0,705.3,747.2,794.4
LT_Debt,2655.3,2809.9,2933.6,2587.3,2763.8,2966.3,485.8,472.0,412.2,587.5
Net_Income,266.5,234.8,192.8,131.3,24.3,-138.5,112.6,117.0,-27.2,-42.0
Revenue,5393.1,5213.0,4415.8,4675.8,4390.1,2672.1,1610.6,1399.2,1178.8,995.1
Shares_Diluted,103.477,105.065,105.465,105.005,104.701,74.913,55.61,60.146,53.301,60.0142
Total_Assets,8199.2,8237.1,8063.3,7453.8,7254.9,7285.9,1288.5,1211.2,1241.4,1233.1
Total_Liabilities,4704.2,4824.5,4821.2,4424.1,4398.8,4263.3,987.0,993.8,849.2,956.9
