AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.3,1.1,0.7,1.1,1.5,0.2,2.2,0.5,0.2,0.2
Cash_from_Operations,-14.2,-6.6,3.2,3.5,6.6,4.7,7.9,3.3,5.9,2.4
Diluted_EPS,-0.205,-0.626,-0.677,-0.182,0.06,-0.547,0.144,0.149,-0.088,0.156
Goodwill_Intangibles,47.7,98.3,93.5,111.1,109.0,110.1,123.6,124.7,110.0,57.7
LT_Debt,0.0,25.5,13.8,16.6,11.3,19.4,25.5,31.9,39.0,24.2
Net_Income,-4.0,-12.2,-12.9,-3.4,1.1,-10.1,2.7,2.6,-1.0,1.5
Revenue,25.8,37.9,29.4,41.7,35.5,31.7,32.7,27.7,20.7,13.2
Shares_Diluted,19.6247,19.456,19.1175,18.8577,18.2816,18.5022,19.0447,17.2232,11.6989,9.7915
Total_Assets,88.9,125.8,123.1,143.2,138.1,135.0,151.1,152.1,124.5,71.0
Total_Liabilities,18.1,51.5,37.3,45.1,38.2,37.3,44.9,52.0,64.3,35.7
