AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,131.4,121.2,104.1,82.3,68.7,68.3,56.5,36.9,36.8
Cash_from_Operations,122.3,436.2,596.4,494.1,586.3,640.2,327.1,289.4,237.7
Diluted_EPS,-2.554,-3.199,-5.024,0.718,0.985,1.134,-0.373,1.237,0.11800000000000001
Goodwill_Intangibles,8259.0,8936.9,9735.3,4204.3,4522.7,4567.4,4838.1,3973.7,4294.9
LT_Debt,9478.5,9488.6,9800.4,3985.9,4369.4,4549.5,5231.1,2659.9,2505.1
Net_Income,-519.9,-629.5,-973.2,140.2,193.8,222.8,-70.9,236.8,19.4
Revenue,8586.7,8435.9,8345.1,4568.5,4560.6,4923.6,3807.8,3829.6,3480.1
Shares_Diluted,203.6,196.8,193.7,195.3,196.8,196.459,189.876,191.45,164.013
Total_Assets,13259.5,13576.8,14431.6,6630.5,7041.7,7142.0,7502.6,4917.1,4734.1
Total_Liabilities,12360.0,12180.0,12595.3,4873.8,5393.8,5747.9,6279.9,3609.4,3646.0
