AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,1.1,0.2,0.5,0.7,1.0,1.6,9.1,6.3,0.0
Cash_from_Operations,17.9,-10.0,-27.8,-23.1,-22.0,-26.5,-19.8,4.3,-0.8
Diluted_EPS,-2.068,-3.126,-2.292,-2.881,-1.7,-2.723,-1.542,-1.0490000000000002,-0.086
Goodwill_Intangibles,151.2,122.1,111.5,107.7,106.8,104.9,103.9,100.5,0.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,3.4
Net_Income,-37.5,-54.4,-37.6,-42.0,-24.6,-39.2,-21.8,-14.7,-1.2
Revenue,1.1,0.9,1.6,6.5,6.4,4.8,3.5,3.2,3.5
Shares_Diluted,18.1428,17.413,16.4216,14.5758,14.4507,14.3906,14.1568,14.0305,14.0305
Total_Assets,278.0,253.1,267.4,196.8,220.3,245.5,274.0,227.8,0.8
Total_Liabilities,91.7,40.5,22.3,16.0,11.8,17.6,11.9,13.6,5.0
