AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,1.1,3.6,0.1,0.1,0.3,0.2,0.3,,
Cash_from_Operations,-19.6,-25.4,-2.1,-1.9,-1.3,-1.5,-0.4,-0.4,-0.2
Diluted_EPS,-0.07,-0.119,-0.058,-0.042,-0.278,-0.126,-0.153,-0.591,-0.027
Goodwill_Intangibles,59.0,61.9,10.7,5.3,3.9,2.9,2.7,,
LT_Debt,26.1,29.4,32.0,25.2,13.3,8.2,8.5,0.0,0.0
Net_Income,,-19.5,-7.6,-3.1,-7.9,-3.0,-3.3,-13.4,-0.6
Revenue,104.6,51.6,33.5,28.2,14.3,8.3,7.9,0.0,0.0
Shares_Diluted,190.7791,164.2168,132.9874,75.207,28.448,23.858,21.2949,22.6859,22.6859
Total_Assets,145.6,134.6,41.6,35.8,17.9,16.0,11.1,0.4,0.2
Total_Liabilities,75.6,63.1,55.8,47.8,29.4,18.4,12.3,0.6,0.4
