AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.4,1.3,0.5,0.7,1.4,0.8,2.0,1.7,2.2,1.2
Cash_from_Operations,5.4,-4.5,1.4,1.0,2.4,0.8,3.5,3.4,1.6,0.3
Diluted_EPS,0.695,2.536,-0.582,-0.461,0.061,-0.891,0.016,-0.208,0.32,0.287
Goodwill_Intangibles,0.4,0.5,1.2,3.7,3.9,4.1,5.1,5.3,0.1,
LT_Debt,7.4,9.9,10.3,14.7,13.8,14.1,12.2,13.6,12.1,4.2
Net_Income,2.0,7.2,-1.5,-1.2,0.2,-2.4,0.0,-0.6,0.9,0.8
Revenue,134.1,115.2,104.1,116.3,113.4,112.3,116.6,115.2,112.0,111.1
Shares_Diluted,2.8913,2.8215,2.6577,2.6652,2.6996,2.7456,2.7495,2.7458,2.7488,2.7441
Total_Assets,69.5,67.1,57.6,61.4,60.0,52.1,55.5,56.6,48.5,46.1
Total_Liabilities,41.5,41.0,38.9,41.4,38.9,32.3,33.2,34.3,25.7,24.1
