AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,3.2,9.4,4.0,1.9
Cash_from_Operations,-43.1,-43.0,-11.4,-6.3
Diluted_EPS,-62.403,-145.5,-35.808,-11.478
Goodwill_Intangibles,17.1,12.8,0.2,
LT_Debt,7.2,18.1,4.0,1.9
Net_Income,-82.1,-72.5,-24.8,-8.0
Revenue,15.5,12.8,4.4,1.1
Shares_Diluted,1.3152,0.498,0.6927,0.6927
Total_Assets,41.2,53.6,6.4,6.3
Total_Liabilities,80.1,61.5,17.7,10.1
