AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,50.3,37.4,33.8,28.4,19.2,27.5,23.0,41.3,13.2,8.2
Cash_from_Operations,138.5,160.5,150.5,124.5,118.7,110.6,107.6,103.8,85.4,55.7
Diluted_EPS,3.253,2.941,2.604,2.451,2.422,2.795,1.753,1.888,1.695,1.455
Goodwill_Intangibles,982.8,618.6,651.1,667.9,557.4,569.4,587.3,521.3,544.3,43.6
LT_Debt,442.8,110.9,166.0,248.6,156.0,184.0,245.5,261.0,297.5,0.0
Net_Income,105.4,96.1,84.6,79.7,78.6,90.1,56.0,59.7,52.8,44.9
Revenue,942.4,799.0,703.6,643.7,643.7,594.8,553.2,552.5,541.4,337.2
Shares_Diluted,32.393,32.672,32.503,32.505,32.445,32.23,31.9226,31.6356,31.1717,30.8471
Total_Assets,1624.5,1199.3,1165.8,1155.7,981.4,963.6,948.6,879.7,861.5,376.9
Total_Liabilities,686.2,322.3,337.6,412.0,289.7,346.8,427.6,416.0,469.6,45.5
