AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.7,0.0,0.1,0.0,0.2,0.2,0.4,0.2,0.3
Cash_from_Operations,-33.0,-8.3,-3.8,-5.3,-4.1,-3.9,-2.3,-1.3,3.6
Diluted_EPS,-0.324,-0.832,-0.394,-0.285,-1.144,-0.973,-0.421,-0.36700000000000005,-0.3670000000000001
Goodwill_Intangibles,41.2,39.8,0.0,0.4,3.0,5.8,4.5,5.6,0.8
LT_Debt,0.0,0.0,1.9,0.0,1.4,1.3,2.4,4.0,4.2
Net_Income,-36.4,-23.0,-4.2,-2.6,-8.2,-5.8,-2.5,-2.1,-2.1
Revenue,55.7,1.2,0.5,14.2,18.4,13.3,23.6,34.2,34.2
Shares_Diluted,112.5622,27.6232,10.6973,9.1664,7.1287,5.9666,5.8616,5.8344,5.8344
Total_Assets,177.8,77.7,5.9,10.1,29.7,31.9,40.1,44.9,42.8
Total_Liabilities,33.7,15.7,2.7,11.1,29.4,25.1,28.7,30.8,25.0
