AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004
Capital_Expenditures,0.0,0.1,,,,0.1,0.0,0.0,0.0,0.0
Cash_from_Operations,1.0,1.9,-0.1,0.0,0.0,-0.9,-2.1,-1.9,-1.6,-0.9
Diluted_EPS,0.004,0.012,0.0,0.0,0.0,-0.035,-0.051,-0.053,-0.069,-0.05
Goodwill_Intangibles,,,,,,2.7,4.6,0.0,0.0,0.0
LT_Debt,0.4,5.3,0.7,0.0,0.0,0.0,0.0,0.0,2.1,0.2
Net_Income,0.8,2.2,-0.1,0.0,0.0,-4.8,-5.9,-3.7,-2.7,-1.4
Revenue,3.9,7.5,1.3,0.0,0.0,3.3,1.7,0.9,0.5,0.6
Shares_Diluted,182.3705,177.9224,177.9224,169.9224,139.1532,136.3621,116.3187,69.7701,39.0948,27.6747
Total_Assets,3.4,7.6,0.8,1.5,0.0,3.9,6.4,1.1,0.9,0.3
Total_Liabilities,0.4,5.4,0.8,1.5,0.0,3.9,2.8,3.0,3.5,1.5
