AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,27.9,17.1,21.4,21.2,47.0,6.4,3.7,8.0,
Cash_from_Operations,82.1,74.5,63.3,64.5,54.2,34.4,16.7,5.1,0.2
Diluted_EPS,0.075,-1.91,-0.872,-1.793,-1.787,-0.913,0.036,-0.962,-2.887
Goodwill_Intangibles,2.5,2.6,3.1,1.8,4.6,4.8,2.4,0.7,0.0
LT_Debt,1365.0,1562.7,1443.3,1288.3,1007.2,710.6,380.1,212.8,104.1
Net_Income,2.0,-46.0,-19.8,-42.8,-45.7,-19.0,0.6,-5.2,-3.3
Revenue,220.7,219.8,210.0,184.7,123.6,81.0,46.3,30.4,12.1
Shares_Diluted,26.25,24.0843,22.6492,23.8458,25.5617,20.8059,17.4172,5.3818,1.0323
Total_Assets,2599.3,2489.9,2340.7,2018.1,1690.5,1241.3,699.2,346.1,172.5
Total_Liabilities,1483.2,1630.9,1534.7,1390.9,1111.0,786.2,422.9,253.7,160.5
