AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,715.6,825.1,938.1,765.9,623.6,529.5,488.0,396.9,364.3
Cash_from_Operations,111.4,626.1,500.4,528.9,370.0,600.5,552.1,346.4,346.2
Diluted_EPS,3.388,4.143,3.939,3.684,4.039,3.18,2.919,3.006,3.108
Goodwill_Intangibles,2207.8,485.4,493.5,518.9,260.0,177.7,126.1,143.2,
LT_Debt,4136.3,2732.7,2300.8,2107.3,1798.6,1550.0,1551.2,1631.4,1381.3
Net_Income,200.8,232.3,213.9,182.3,193.8,152.0,138.3,141.1,145.3
Revenue,3680.5,3298.9,3119.9,2880.0,2548.8,2460.5,2463.6,2121.7,1950.8
Shares_Diluted,59.259,56.076,54.312,49.476,47.991,47.814,47.383,46.944,46.758
Total_Assets,12765.3,8735.9,8170.0,7357.7,6237.1,5581.1,5358.7,5208.3,4565.2
Total_Liabilities,9811.4,6060.9,5664.1,5105.7,4422.3,3917.6,3764.3,3719.8,3150.7
