AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,54.2,42.3,31.1,44.8,37.1,27.8,26.2,27.1,28.8,19.6
Cash_from_Operations,150.2,180.0,154.2,54.5,66.3,91.4,106.0,120.9,125.3,139.3
Diluted_EPS,3.173,4.145,-0.764,1.096,2.165,0.291,1.802,3.216,1.77,2.97
Goodwill_Intangibles,489.2,482.4,470.9,527.2,535.0,528.4,542.3,559.5,571.5,
LT_Debt,174.3,129.9,230.5,296.0,362.7,458.3,587.0,29.2,44.0,0.0
Net_Income,102.5,145.9,-25.9,37.6,73.6,9.7,59.1,104.3,57.4,96.3
Revenue,833.6,993.3,894.5,874.7,963.0,1004.9,983.5,1049.5,1080.1,1085.4
Shares_Diluted,32.3,35.2,33.9,34.3,34.0,33.3,32.8,32.4286,32.4286,32.4286
Total_Assets,828.3,883.3,865.6,886.9,868.7,893.5,978.9,817.6,994.2,
Total_Liabilities,498.8,506.3,617.8,618.3,642.7,744.1,867.8,194.1,642.7,
