AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,119.5,107.0,155.0,115.8,74.4,64.8,82.9,60.5,77.6
Cash_from_Operations,755.5,648.1,459.2,400.1,373.3,338.9,221.8,235.8,246.0
Diluted_EPS,8.604,6.709,4.886,4.262,2.938,2.443,2.051,1.7919999999999998,1.74
Goodwill_Intangibles,458.4,295.9,298.2,256.3,243.7,224.4,234.8,249.6,239.4
LT_Debt,775.2,858.5,599.5,499.6,499.5,499.4,500.0,350.0,150.4
Net_Income,744.8,581.8,427.7,377.0,263.1,222.0,192.1,181.9,187.8
Revenue,3215.4,2706.7,2406.9,2213.2,1969.1,1775.4,1601.9,1485.8,1377.1
Shares_Diluted,86.572,86.722,87.542,88.47,89.567,90.884,93.649,101.502,107.97
Total_Assets,2437.2,2294.6,1832.5,1537.3,1713.4,1530.7,1475.0,1384.2,1230.5
Total_Liabilities,1747.2,1662.5,1655.0,1546.9,1767.5,1639.1,1559.1,1266.7,712.3
