AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,11.0,8.7,6.5,4.6,6.3,4.0,1.7,10.1,1.4,1.3
Cash_from_Operations,56.0,80.1,54.7,29.7,16.1,6.4,-4.8,1.0,8.9,-5.3
Diluted_EPS,-0.494,-1.974,-0.825,-0.588,-0.533,-0.634,-0.62,-0.501,-0.34,-0.3379999999999999
Goodwill_Intangibles,566.8,349.5,352.1,212.7,221.9,273.6,243.8,222.9,233.7,244.5
LT_Debt,1385.1,1115.1,407.0,384.3,0.0,0.0,0.0,28.8,25.7,23.1
Net_Income,-29.4,-115.2,-46.9,-32.5,-28.7,-33.1,-26.3,-24.7,-16.8,-16.7
Revenue,522.9,425.7,351.7,289.0,227.8,175.6,128.0,83.6,51.7,32.0
Shares_Diluted,59.539,58.351,56.832,55.32,53.912,52.161,42.497,49.3311,49.3311,49.3311
Total_Assets,1943.7,1817.6,1113.5,1014.6,493.5,460.8,420.4,286.8,285.6,276.5
Total_Liabilities,1831.8,1492.5,691.4,615.9,174.2,143.5,129.0,120.6,101.6,82.6
