AAII_YR_DATA,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013
Capital_Expenditures,0.3,0.1,0.3,0.1,0.3,0.2,0.8,1.6,2.7,2.7
Cash_from_Operations,-1.5,-1.7,-1.1,-3.5,-1.2,-2.1,-3.4,-4.5,-15.7,-14.5
Diluted_EPS,-0.607,-0.682,-0.139,-0.996,-0.84,-1.154,-7.251,-4.623,-8.697000000000001,-15.825
Goodwill_Intangibles,0.1,0.1,0.1,0.1,0.1,0.1,0.0,1.4,1.6,1.4
LT_Debt,1.9,2.6,2.9,6.0,2.0,2.4,2.6,2.8,4.3,6.2
Net_Income,-2.7,-2.9,-0.5,-3.6,-3.0,-4.1,-21.3,-13.3,-24.5,-43.7
Revenue,7.1,4.7,6.1,5.9,7.5,9.2,10.1,14.1,14.5,18.0
Shares_Diluted,4.522,4.18,3.921,3.58,3.55,3.544,2.934,2.871,2.8141,2.763
Total_Assets,16.1,18.2,14.6,11.7,14.3,17.7,22.2,38.5,57.6,85.7
Total_Liabilities,12.6,13.7,12.1,9.9,9.2,9.9,10.6,9.2,13.7,19.2
