AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,22.8,352.9,17.7,8.1
Cash_from_Operations,335.5,273.5,135.4,149.5
Diluted_EPS,0.517,0.623,1.419,1.337
Goodwill_Intangibles,1801.4,1883.2,1829.0,693.7
LT_Debt,1951.9,1566.6,1566.2,660.0
Net_Income,61.9,65.9,68.1,64.2
Revenue,1725.2,1432.8,1018.3,765.1
Shares_Diluted,265.7504,105.73,48.0082,48.0082
Total_Assets,6383.7,5458.7,4529.4,2190.3
Total_Liabilities,5905.3,5114.9,4220.0,2126.0
