AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,32.6,10.7,74.9,,,,,,
Cash_from_Operations,0.3,-1.3,-28.1,-7.2,-12.4,9.4,-2.6,40.4,106.2
Diluted_EPS,-0.412,-0.922,-0.901,-0.661,-0.714,1.039,0.237,0.438,3.088
Goodwill_Intangibles,13.4,15.1,17.6,48.4,57.3,130.2,74.5,169.4,323.1
LT_Debt,60.2,63.9,64.3,61.7,163.3,162.8,552.4,873.7,2461.6
Net_Income,-36.9,-61.9,-60.4,-44.3,-47.8,71.5,16.3,27.7,145.8
Revenue,281.9,220.0,272.1,314.4,292.6,298.9,295.9,419.2,213.7
Shares_Diluted,89.7334,67.1587,67.0396,66.9935,66.9035,68.7884,68.6479,63.1312,47.2183
Total_Assets,482.8,457.1,516.0,401.9,536.6,1172.0,1468.0,1761.9,4837.6
Total_Liabilities,454.4,447.0,450.4,267.3,365.6,953.9,1257.6,1503.6,3672.8
