AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.6,0.9,0.5,1.0,0.1,0.6,0.5,1.1,0.7,0.5
Cash_from_Operations,15.7,14.0,13.6,11.2,10.2,8.1,9.3,5.6,9.3,10.5
Diluted_EPS,2.53,2.448,2.029,1.679,1.614,1.206,1.074,0.956,1.03,1.035
Goodwill_Intangibles,11.6,11.6,11.6,11.6,11.6,11.6,11.8,12.1,12.4,12.7
LT_Debt,16.5,16.7,12.9,13.0,12.9,13.3,13.4,13.4,13.5,13.6
Net_Income,13.7,13.1,10.7,8.7,8.3,6.1,5.4,4.7,5.0,5.0
Revenue,37.1,34.8,33.1,31.8,29.1,26.4,24.2,23.4,23.0,22.6
Shares_Diluted,5.4039,5.346,5.2748,5.2048,5.1393,5.0841,5.0243,4.962,4.8973,4.8382
Total_Assets,1056.0,1019.1,918.2,738.0,720.3,667.0,637.7,596.1,586.7,573.7
Total_Liabilities,980.9,934.3,840.9,669.1,657.7,609.1,583.2,544.7,537.7,527.5
