AAII_YR_DATA,07/03/2021,06/27/2020,06/29/2019,06/30/2018,07/01/2017,07/02/2016,06/27/2015,06/28/2014,06/29/2013
Capital_Expenditures,8.6,8.4,4.5,9.3,13.3,8.8,7.8,7.8,3.5
Cash_from_Operations,-31.0,0.9,11.5,9.4,4.6,7.7,1.5,1.5,29.3
Diluted_EPS,0.393,0.44,-0.742,-0.123,0.515,0.579,0.381,0.67,1.155
Goodwill_Intangibles,,0.0,0.7,13.7,14.8,15.9,17.0,3.8,
LT_Debt,98.3,63.4,30.4,29.2,37.1,39.3,37.9,0.0,0.0
Net_Income,4.3,4.8,-8.0,-1.3,5.6,6.5,4.3,7.6,12.6
Revenue,518.7,449.5,464.0,446.3,467.8,485.0,434.0,305.4,361.0
Shares_Diluted,11.046,10.816,10.76,10.76,10.917,11.278,11.286,11.286,11.358
Total_Assets,361.8,304.9,238.3,246.5,232.8,235.9,230.8,156.7,135.1
Total_Liabilities,238.1,189.3,123.9,128.4,116.3,130.3,130.0,53.0,41.0
