AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,164.3,83.3,154.0,192.4,81.9,83.1,57.9,101.7,110.8
Cash_from_Operations,1484.0,174.9,129.2,131.9,158.4,305.6,131.6,150.9,165.1
Diluted_EPS,79.493,15.303,-24.423,-16.818,9.863,5.094,-2.576,-13.766,-1.726
Goodwill_Intangibles,65.8,74.2,88.2,125.1,250.2,18.5,87.1,12.0,
LT_Debt,7.9,445.6,553.7,564.5,545.3,362.0,346.8,0.1,0.0
Net_Income,1448.5,290.7,-446.9,-316.3,299.2,154.5,-78.1,-417.6,-52.3
Revenue,4101.6,2258.7,1416.2,2001.3,2031.2,1650.0,1297.4,1361.6,1587.0
Shares_Diluted,18.2224,18.8717,18.2984,18.8085,30.3321,30.3321,30.3321,30.3321,30.3321
Total_Assets,2312.5,1857.7,1680.1,2302.8,2746.1,836.6,946.8,1715.4,2429.2
Total_Liabilities,882.7,1310.8,1480.0,1606.7,1674.9,744.0,909.5,501.5,
