AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,143.6,93.0,56.4,43.3,25.5,19.0,15.9
Cash_from_Operations,123.6,64.6,-17.1,-38.9,-43.3,3.2,-13.3
Diluted_EPS,-0.593,-0.833,-0.398,-0.723,-0.297,-0.037,-0.059
Goodwill_Intangibles,180.5,24.8,20.0,4.1,4.2,4.8,
LT_Debt,1436.2,1146.9,383.3,10.5,12.1,11.0,0.0
Net_Income,-193.4,-260.3,-119.4,-105.8,-87.2,-10.7,-17.3
Revenue,975.2,656.4,431.1,287.0,192.7,134.9,84.8
Shares_Diluted,326.332,312.321,299.774,146.306,293.3437,293.3437,293.3437
Total_Assets,2587.9,2372.1,1380.7,830.8,298.4,163.1,
Total_Liabilities,1963.9,1556.3,563.7,105.0,80.4,41.4,
