AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,142.4,186.8,555.7,455.6,133.8,344.9,661.9,228.0,165.1
Cash_from_Operations,205.8,304.0,464.1,337.3,138.0,-25.0,351.5,262.4,85.2
Diluted_EPS,-2.223,-5.679,-4.593,2.014,-1.082,0.987,-2.352,-0.09699999999999999,0.494
Goodwill_Intangibles,1879.8,2007.1,2606.1,1914.0,2135.2,2615.7,2464.3,2790.5,1821.5
LT_Debt,3350.5,3319.0,3144.8,2160.1,2679.7,2963.5,2912.8,2727.5,1629.8
Net_Income,-288.6,-732.5,-585.3,247.7,-130.9,106.7,-246.5,-8.4,33.5
Revenue,7947.9,5227.0,7584.0,8689.2,6953.9,12707.2,11742.1,16802.1,9699.3
Shares_Diluted,129.8402,128.9808,127.4119,123.0171,120.9913,108.0915,104.8389,86.3593,67.8898
Total_Assets,6070.3,5947.3,6498.7,5902.5,6151.1,6320.4,5560.2,6655.8,4147.6
Total_Liabilities,4822.2,4517.6,4298.7,3533.6,4066.0,4116.4,3903.8,4509.4,2621.1
