AAII_YR_DATA,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014
Capital_Expenditures,42.0,47.2,66.0,95.0,121.5,65.7,35.6,30.3,280.4
Cash_from_Operations,226.0,71.0,2.1,116.4,141.5,141.4,-78.9,166.9,156.8
Diluted_EPS,2.264,-0.321,-1.266,0.436,-0.143,1.477,1.16,8.82,1.366
Goodwill_Intangibles,238.4,246.3,248.0,257.2,231.5,215.1,208.8,214.1,237.0
LT_Debt,6.7,16.1,220.1,0.0,0.0,0.0,0.0,0.0,120.0
Net_Income,80.6,-11.0,-43.8,15.6,-5.0,52.3,40.5,294.6,44.4
Revenue,1642.9,1300.3,1487.1,1653.9,1628.4,1741.6,1672.8,1635.8,1561.5
Shares_Diluted,35.6,34.3,34.6,35.8,35.0,35.4,34.9,33.4,32.5
Total_Assets,1940.8,2008.3,2033.6,1878.5,1825.4,1760.4,1713.1,1822.3,1528.5
Total_Liabilities,723.8,827.5,854.4,607.0,504.6,452.5,455.5,617.4,613.1
