AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,255.3,192.5,234.6,273.9,225.0,190.4,121.5,107.9,115.5,32.8
Cash_from_Operations,382.6,588.2,625.6,688.0,719.3,386.7,502.4,451.6,183.1,119.2
Diluted_EPS,12.067,2.553,0.012,1.621,6.157,0.498,-0.413,-2.333,-9.033,0.297
Goodwill_Intangibles,7061.8,7715.0,7636.1,7738.3,8038.9,7385.9,5913.4,5849.4,5529.7,2388.1
LT_Debt,5956.6,6922.8,6959.0,7066.0,7232.1,7149.1,4551.2,4454.9,3830.5,1408.6
Net_Income,756.6,166.7,0.8,121.7,457.3,34.8,-28.4,-132.3,-358.6,9.8
Revenue,5851.2,4980.7,4711.0,5681.1,6257.2,5225.8,5026.8,4648.2,2411.1,1034.1
Shares_Diluted,62.7,65.3,68.9,75.1,75.9,69.9,68.8,56.7,39.7,33.0
Total_Assets,11308.0,12414.7,12146.7,11951.6,13057.5,11876.8,9360.6,9163.9,7731.1,3473.8
Total_Liabilities,8054.0,9672.3,9292.2,9025.7,10007.1,9096.8,6352.0,6187.9,5447.9,1975.2
