AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,332.5,184.0,302.2,754.9,843.1,790.8,663.0,572.3,796.0,244.3
Cash_from_Operations,1049.3,857.3,731.1,991.9,847.6,700.1,666.4,628.4,463.9,361.4
Diluted_EPS,0.744,0.045,-0.861,-2.413,-0.073,1.171,-2.56,-2.174,0.551,0.708
Goodwill_Intangibles,921.2,1049.7,1125.4,1434.5,2683.8,3039.3,3166.4,3103.8,4217.7,401.7
LT_Debt,4723.5,4363.7,4244.0,4764.3,4031.0,3542.1,3295.3,3066.0,2022.5,0.0
Net_Income,361.3,22.4,-421.5,-1119.3,-13.2,212.8,-460.0,-357.0,90.5,115.5
Revenue,9542.1,6685.9,3893.8,6052.9,7699.0,5739.6,4252.4,4452.1,3507.8,2295.9
Shares_Diluted,485.3,494.3,489.3,463.9,181.1,181.8,179.7,164.2,164.3,163.1
Total_Assets,8651.0,8483.2,8550.9,9335.8,10694.1,10537.8,10275.9,9541.3,10206.7,2309.8
Total_Liabilities,7344.6,7158.8,7057.4,7211.3,8965.2,8615.6,8395.0,7255.6,7328.7,526.0
