AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,440.0,369.0,326.0,426.0,325.0,393.0,322.0,260.0,234.0,209.0
Cash_from_Operations,649.0,158.0,386.0,637.0,568.0,554.0,384.0,406.0,483.0,577.0
Diluted_EPS,-1.685,1.347,-0.215,1.558,2.915,0.715,4.36,0.994,1.798,-0.089
Goodwill_Intangibles,460.0,715.0,715.0,733.0,428.0,301.0,199.0,182.0,259.0,333.0
LT_Debt,2348.0,2386.0,2420.0,2336.0,1755.0,1759.0,1595.0,1553.0,1588.0,1567.0
Net_Income,-242.0,197.0,-31.0,226.0,427.0,105.0,640.0,159.0,312.0,-13.0
Revenue,10156.0,8945.0,7106.0,8620.0,8143.0,7209.0,5826.0,6060.0,6617.0,6769.0
Shares_Diluted,143.6,146.2,144.5,145.1,146.5,146.9,146.8,160.0,173.5,146.4
Total_Assets,7449.0,7632.0,7376.0,7220.0,5918.0,5644.0,4860.0,4301.0,4905.0,5129.0
Total_Liabilities,5898.0,5710.0,5618.0,5347.0,4573.0,4631.0,3703.0,3573.0,3825.0,3820.0
