AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,12.9,7.1,3.7,4.4
Cash_from_Operations,24.4,26.6,14.0,4.9
Diluted_EPS,-0.264,0.19,0.136,-0.04
Goodwill_Intangibles,132.8,137.6,142.3,147.1
LT_Debt,81.4,81.8,32.1,32.3
Net_Income,-14.7,10.6,7.6,-2.2
Revenue,168.8,133.3,62.8,41.2
Shares_Diluted,55.6847,55.6402,55.6402,55.6402
Total_Assets,200.8,200.6,179.6,171.5
Total_Liabilities,130.0,117.0,55.9,51.1
