AAII_YR_DATA,09/25/2022,09/26/2021,09/27/2020,09/29/2019,09/30/2018,09/24/2017,09/25/2016,09/27/2015,09/28/2014,09/29/2013
Capital_Expenditures,2262.0,1888.0,1407.0,887.0,784.0,690.0,539.0,994.0,1185.0,1048.0
Cash_from_Operations,9096.0,10536.0,5814.0,7286.0,3908.0,5001.0,7632.0,5506.0,8887.0,8763.0
Diluted_EPS,11.377,7.87,4.524,3.595,-3.393,1.641,3.808,3.216,4.65,3.907
Goodwill_Intangibles,12390.0,8704.0,7976.0,8454.0,12490.0,10360.0,9179.0,9221.0,7068.0,6529.0
LT_Debt,13537.0,13701.0,15342.0,13448.0,15382.0,19442.0,10008.0,9969.0,0.0,17.0
Net_Income,12936.0,9043.0,5198.0,4386.0,-4964.0,2445.0,5705.0,5271.0,7967.0,6853.0
Revenue,44200.0,33566.0,21731.0,19573.0,22611.0,22258.0,23554.0,25281.0,26487.0,24866.0
Shares_Diluted,1137.0,1149.0,1149.0,1220.0,1463.0,1490.0,1498.0,1639.0,1714.0,1754.0
Total_Assets,49014.0,41240.0,35594.0,32957.0,32718.0,65486.0,52359.0,50796.0,48574.0,45516.0
Total_Liabilities,31001.0,31290.0,29517.0,28048.0,31911.0,34740.0,20581.0,19375.0,9405.0,9428.0
