AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,3240.0,2722.0,2533.0,2457.9,2511.4,2589.2,1879.7
Cash_from_Operations,2836.0,2558.0,1695.0,1384.4,1530.4,1745.8,1362.0
Diluted_EPS,-3.548,13.25,6.414,-10.849,0.542,4.877,2.389
Goodwill_Intangibles,1934.0,2243.0,26.0,24.0,25.7,27.2,28.6
LT_Debt,3965.0,4194.0,2691.0,2741.0,3332.2,3469.1,3630.4
Net_Income,-706.0,2269.0,949.0,-1462.0,65.3,532.2,248.3
Revenue,4592.0,4151.0,2586.0,1635.0,1803.6,2660.1,2319.9
Shares_Diluted,198.984,171.249,147.956,134.755,120.373,109.132,103.913
Total_Assets,24732.0,26294.0,13732.0,12119.0,12641.9,11751.8,9591.2
Total_Liabilities,6950.0,7526.0,4817.0,4496.0,5699.3,6471.0,5833.2
