AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,9.0,3.8,0.3,0.4
Cash_from_Operations,-69.8,-31.1,-7.0,-6.3
Diluted_EPS,-0.747,-0.747,-0.041,-0.04
Goodwill_Intangibles,1.2,4.2,,
LT_Debt,0.0,0.0,0.1,0.0
Net_Income,-142.0,-137.4,-7.4,-7.3
Revenue,13.8,8.8,0.2,0.0
Shares_Diluted,190.1901,183.8483,183.367,183.367
Total_Assets,191.6,257.4,19.8,15.6
Total_Liabilities,66.3,43.4,1.7,0.7
