AAII_YR_DATA,04/30/2021,04/30/2020,12/31/2019,12/31/2018
Capital_Expenditures,0.1,0.1,0.2,0.1
Cash_from_Operations,-0.8,-1.1,-1.6,-1.3
Diluted_EPS,-0.065,-0.053,-0.138,-0.123
Goodwill_Intangibles,2.3,2.3,2.3,2.3
LT_Debt,0.2,0.3,0.3,0.1
Net_Income,-2.0,-1.5,-3.6,-3.1
Revenue,1.0,0.2,1.0,1.2
Shares_Diluted,30.5785,28.0469,26.2211,25.0085
Total_Assets,3.4,3.6,4.0,3.1
Total_Liabilities,2.5,2.4,1.9,0.8
