AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,52.7,37.9,36.2,35.6,33.0,16.7,47.0,62.1,72.6
Cash_from_Operations,-21.3,172.7,133.9,88.8,47.0,170.8,101.0,118.6,59.7
Diluted_EPS,1.438,8.453,1.319,2.733,0.893,0.91,-6.656,2.67,2.605
Goodwill_Intangibles,1550.7,1359.0,1374.0,851.1,746.1,311.4,325.1,559.2,571.0
LT_Debt,600.8,221.6,761.0,533.2,439.2,233.7,213.8,204.1,121.3
Net_Income,59.1,308.1,46.4,88.0,28.0,28.2,-203.0,81.9,83.2
Revenue,1317.7,1177.1,1215.5,1084.3,842.9,722.0,1040.2,1193.0,1177.4
Shares_Diluted,41.11,36.45,35.17,32.2,31.34,30.98,30.493,30.666,31.930999999999997
Total_Assets,3043.8,2570.5,2481.4,1897.7,1724.7,1233.1,1200.1,1462.1,1461.6
Total_Liabilities,1427.2,997.8,1253.8,1013.2,922.5,535.8,529.5,582.2,706.8
