AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,48.8,44.8,38.2,32.9,39.2,50.9,48.4,47.7
Cash_from_Operations,57.1,58.8,56.2,30.4,37.2,13.3,51.2,67.7
Diluted_EPS,-0.02,0.091,0.169,-0.117,0.046,0.252,-0.056,2.779
Goodwill_Intangibles,0.7,,,,,,0.0,9.3
LT_Debt,159.6,167.5,168.0,169.0,177.6,185.0,414.0,442.0
Net_Income,-1.1,4.9,9.1,-6.1,2.4,13.0,-2.8,158.5
Revenue,240.6,231.7,232.5,226.9,226.9,232.8,314.9,348.9
Shares_Diluted,54.013,54.277,53.84,52.232,52.188,51.368,49.334,59.107
Total_Assets,569.4,557.2,455.2,442.8,442.4,463.6,730.3,747.3
Total_Liabilities,404.3,384.6,286.4,289.3,284.5,310.8,595.2,612.1
