AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,02/28/2017,02/29/2016,02/28/2015
Capital_Expenditures,0.0,,,,0.1,0.0,0.0,0.1,0.0
Cash_from_Operations,-16.2,-8.2,-1.0,-0.3,-2.1,0.1,-0.3,-0.2,-0.1
Diluted_EPS,-0.962,-0.227,-0.26,-0.159,-0.969,-0.337,-0.404,-0.195,-0.054
Goodwill_Intangibles,0.3,0.3,0.3,0.4,0.4,0.3,,,
LT_Debt,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Net_Income,-12.8,-2.2,-1.7,-0.9,-5.1,-0.6,-0.6,-0.2,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,13.3192,9.8476,6.6641,5.3594,5.2655,1.9032,1.4166,1.0487,0.6802
Total_Assets,16.7,29.8,3.1,1.5,1.7,0.7,0.3,0.3,0.2
Total_Liabilities,7.3,7.2,1.4,1.8,1.3,1.5,0.0,0.0,0.1
