AAII_YR_DATA,09/30/2021,09/30/2020,09/30/2019,09/30/2018
Capital_Expenditures,63.5,29.4,25.5,34.9
Cash_from_Operations,54.1,305.2,126.5,110.6
Diluted_EPS,-0.129,1.762,0.992,2.243
Goodwill_Intangibles,612.7,426.4,436.9,
LT_Debt,1023.2,614.6,617.8,0.0
Net_Income,-6.8,88.4,49.8,112.6
Revenue,1982.4,1525.3,1296.2,1340.0
Shares_Diluted,52.5334,50.1841,50.1841,50.1841
Total_Assets,1551.0,1139.4,961.6,
Total_Liabilities,1561.8,1183.0,1083.4,
