AAII_YR_DATA,12/31/2011,12/31/2010,12/31/2009,05/31/2008,10/31/2007,10/31/2006,10/31/2005
Capital_Expenditures,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.7,0.0,0.0,-0.3,-0.3,0.0,0.0
Diluted_EPS,0.0,0.0,-0.001,-0.116,-0.158,0.021,0.02
Goodwill_Intangibles,0.7,,,10.0,0.5,0.0,
LT_Debt,1.0,1.5,0.0,1.0,4.0,0.0,0.0
Net_Income,-0.9,0.0,0.0,-1.4,-0.7,0.1,0.0
Revenue,,,0.0,0.0,0.0,0.1,0.1
Shares_Diluted,3398.544,13.7632,13.7632,12.1476,4.2192,2.4279,2.4279
Total_Assets,1.7,0.0,0.0,14.8,15.5,0.0,0.0
Total_Liabilities,2.6,1.5,0.0,5.0,8.2,0.4,0.4
