AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,63645.0,61053.0,40140.0,16861.0,13427.0,11955.0,7804.0,5387.0,4893.0,3444.0
Cash_from_Operations,46752.0,46327.0,66064.0,38514.0,30723.0,18365.0,17203.0,12039.0,6842.0,5475.0
Diluted_EPS,-0.267,3.239,2.091,1.15,1.007,0.308,0.245,0.062,-0.522,0.589
Goodwill_Intangibles,26385.0,20478.0,19998.0,18803.0,18658.0,16721.0,4638.0,4751.0,4083.0,3300.0
LT_Debt,85236.0,70614.0,49876.0,40509.0,39787.0,37926.0,15213.0,14175.0,12489.0,5181.0
Net_Income,-2722.0,33364.0,21331.0,11588.0,10073.0,3033.0,2371.0,596.0,-241.0,274.0
Revenue,513983.0,469822.0,386064.0,280522.0,232887.0,177866.0,135987.0,107006.0,88988.0,74452.0
Shares_Diluted,10189.0,10300.0,10200.0,10080.0,10000.0,9860.0,9680.0,9540.0,462.0,465.0
Total_Assets,462675.0,420549.0,321195.0,225248.0,162648.0,131310.0,83402.0,64747.0,54505.0,40159.0
Total_Liabilities,316632.0,282304.0,227791.0,163188.0,119099.0,103601.0,64117.0,51363.0,43764.0,30413.0
