AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,40.7,11.5,4.5,0.6
Cash_from_Operations,-146.8,-75.0,-12.5,-5.8
Diluted_EPS,-0.414,-2.138,-0.427,-0.23
Goodwill_Intangibles,81.7,46.8,31.5,10.6
LT_Debt,74.3,38.5,42.3,9.5
Net_Income,-67.6,-241.0,-12.3,-6.6
Revenue,155.3,77.1,21.2,8.6
Shares_Diluted,163.367,112.725,28.75,28.75
Total_Assets,454.4,368.9,88.1,34.9
Total_Liabilities,272.3,227.8,74.9,24.8
