AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.0,3.3,0.0,,0.0,0.9,0.0
Cash_from_Operations,-5.0,-7.8,-6.5,-0.6,-3.7,1.9,3.2
Diluted_EPS,-43.705,-82.272,-20.893,-0.415,-80.58,-79.618,-68.01
Goodwill_Intangibles,0.0,0.4,0.6,0.6,0.6,0.6,0.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-73.5,-37.2,-5.7,-0.1,-18.0,-14.8,-11.9
Revenue,79.9,54.0,1.3,16.5,18.5,23.8,41.2
Shares_Diluted,1.6815,0.4523,0.2713,0.2517,0.223,0.1861,0.175
Total_Assets,16.3,38.1,62.5,61.1,61.2,81.3,91.1
Total_Liabilities,3.9,7.2,7.9,6.6,6.9,7.3,7.7
