AAII_YR_DATA,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015
Capital_Expenditures,0.0,0.1,0.2,0.9,0.1,0.0,0.0
Cash_from_Operations,-2.5,-2.8,-3.1,-2.0,-0.9,-0.1,-0.2
Diluted_EPS,-0.023,-0.056,0.009,-0.031,-0.018,-0.003,-0.005
Goodwill_Intangibles,,0.0,3.9,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.2,-7.5,1.1,-3.8,-1.9,-0.3,-0.5
Revenue,,0.0,0.0,0.0,0.0,0.1,0.0
Shares_Diluted,138.5195,134.5517,132.451,120.3777,110.3804,103.2585,100.7069
Total_Assets,3.1,2.2,15.2,3.2,3.6,0.0,0.0
Total_Liabilities,1.3,0.5,0.4,0.5,0.7,0.5,0.3
