AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,20.5,7.4,20.2,122.7,236.9,62.5,197.5,254.5,289.3
Cash_from_Operations,79.7,111.9,183.2,200.4,12.0,338.4,40.6,208.7,477.0
Diluted_EPS,0.454,-0.129,1.153,1.843,1.131,1.061,1.423,0.453,1.915
Goodwill_Intangibles,79.1,91.2,98.4,,,,,,
LT_Debt,4219.7,4209.9,4859.9,4452.6,4379.8,3942.1,4274.7,4183.0,2214.9
Net_Income,56.5,-14.4,122.6,180.0,95.3,66.7,73.8,44.2,189.8
Revenue,357.8,357.6,507.3,598.7,450.1,393.9,442.4,374.7,360.1
Shares_Diluted,124.5631,112.4096,106.3998,97.6521,109.7049,107.6388,51.8708,97.5833,99.139
Total_Assets,5851.3,5881.2,6669.2,6272.9,6025.6,5578.3,5895.2,5814.2,3489.1
Total_Liabilities,4344.1,4338.1,5210.9,4827.7,4790.6,4606.9,5067.0,5028.8,2312.7
